"hill0","hill1","hill2","Nu","M","Jm","Sm","J","timesteps"
354,32.3436232180579,3.80017176776398,0.283853491209447,0.574685211712494,10000,1000,1000,1000
451,41.8607060605975,4.00618555048995,0.586769901076332,0.35480069112964,10000,1000,1000,1000
288,12.5276631807524,2.27263430132407,0.381128357956186,0.126440867548808,10000,1000,1000,1000
412,33.4812395774351,3.59249599436708,0.485172687331215,0.291761724371463,10000,1000,1000,1000
395,29.1206958123346,3.3354902837169,0.580229751672596,0.0521170606836677,10000,1000,1000,1000
270,12.4822987725163,2.30677314731518,0.334983725566417,0.125070994533598,10000,1000,1000,1000
305,27.9725589280452,3.62739408009293,0.122314331866801,0.581783079262823,10000,1000,1000,1000
411,35.4895587089446,3.74607598540541,0.436748668318614,0.478214631881565,10000,1000,1000,1000
435,43.4846215644235,4.20358818287289,0.475404878240079,0.517690800363198,10000,1000,1000,1000
279,23.7645433024112,3.36600603188285,0.103344923537225,0.598022743826732,10000,1000,1000,1000
220,15.7290478957327,2.78744090625281,0.0242110194638371,0.522133355587721,10000,1000,1000,1000
336,28.644843395591,3.56115210392875,0.227228658646345,0.530952945258468,10000,1000,1000,1000
298,15.5780582046529,2.53975994189033,0.297577287442982,0.265000967262313,10000,1000,1000,1000
399,31.5699222863156,3.49907274572249,0.534096659626812,0.246798300510272,10000,1000,1000,1000
449,45.0606924059831,4.23897654150381,0.550965174660087,0.273243735311553,10000,1000,1000,1000
389,31.1126467401388,3.51148254793184,0.444558150786906,0.319875954743475,10000,1000,1000,1000
304,15.4923225180737,2.50820181995128,0.454622067231685,0.00920041054487228,10000,1000,1000,1000
293,14.7463625962962,2.46880662825207,0.309849464194849,0.210391037352383,10000,1000,1000,1000
388,35.3995833420221,3.84769292332326,0.382925832783803,0.464508635737002,10000,1000,1000,1000
451,51.5360642417387,4.68818857769734,0.438115845434368,0.585270458785817,10000,1000,1000,1000
277,12.7288060367432,2.3139470846581,0.436392897181213,0.0056003553327173,10000,1000,1000,1000
208,13.2306509647495,2.54522871425228,0.0257681124843657,0.463947395794094,10000,1000,1000,1000
392,27.4086770714771,3.21742040101937,0.581869448767975,0.106381244491786,10000,1000,1000,1000
163,4.66263985090097,1.58540916239662,0.212416634475812,0.038328481419012,10000,1000,1000,1000
144,4.235185973675,1.54614468821991,0.112464217375964,0.143775163544342,10000,1000,1000,1000
247,12.044067203409,2.31329403817863,0.191688691405579,0.272084759781137,10000,1000,1000,1000
187,6.54852291338136,1.80982372316936,0.081008187867701,0.265351362666115,10000,1000,1000,1000
346,21.709489379677,2.91713583934756,0.369660419365391,0.216076978901401,10000,1000,1000,1000
379,28.9839929538023,3.38393443288652,0.420461822161451,0.345261217094958,10000,1000,1000,1000
272,15.3640095080139,2.58005923816013,0.195810221135616,0.370756462728605,10000,1000,1000,1000
160,4.9157321059868,1.62591050988553,0.138211612030864,0.112369856983423,10000,1000,1000,1000
337,18.5047433733297,2.69238432170767,0.441166602261364,0.178869957989082,10000,1000,1000,1000
208,8.45249678068043,2.00397588816213,0.197109781717882,0.169315254176036,10000,1000,1000,1000
159,6.24732437723411,1.81430909295431,0.0550924963317811,0.227872463967651,10000,1000,1000,1000
380,24.8154162119446,3.06203686692396,0.427765496727079,0.196199832111597,10000,1000,1000,1000
242,13.2064325666791,2.45940747955005,0.133123105857521,0.429722035629675,10000,1000,1000,1000
323,18.0786316720371,2.69202192382659,0.447326798876747,0.133085319120437,10000,1000,1000,1000
272,16.2189572207793,2.65600016998404,0.211068392498419,0.349565371032804,10000,1000,1000,1000
175,6.75467662409326,1.85411799606926,0.0542728533502668,0.297762037580833,10000,1000,1000,1000
331,20.1517156269386,2.83881224095844,0.408029713248834,0.180905660614371,10000,1000,1000,1000
98,2.69001479146533,1.33296721167252,0.128621879266575,0.038705379422754,10000,1000,1000,1000
442,50.0412967469556,4.64705608996699,0.457241363637149,0.570389122003689,10000,1000,1000,1000
442,42.2792769953818,4.07046794099449,0.563652712851763,0.150920819817111,10000,1000,1000,1000
397,35.3942088333748,3.80361190986973,0.404120792029425,0.459856114815921,10000,1000,1000,1000
136,4.7893972093498,1.64632901556109,0.0286412148736417,0.217966652708128,10000,1000,1000,1000
317,26.2549005233108,3.43055526967602,0.191340842703357,0.561897748243064,10000,1000,1000,1000
240,18.6251309839412,3.02398016269017,0.0239735443610698,0.538694654591382,10000,1000,1000,1000
384,26.8713196303309,3.20566248220865,0.527373220212758,0.181477697147056,10000,1000,1000,1000
217,8.67239832894414,2.01543013309902,0.159475898556411,0.222041434748098,10000,1000,1000,1000
238,16.5796924190706,2.82489067673084,0.0470758988521993,0.522543660085648,10000,1000,1000,1000
436,38.743535952706,3.86551113653772,0.524726872052997,0.416014855960384,10000,1000,1000,1000
457,52.7488332087779,4.72956355587505,0.48545971470885,0.52315258202143,10000,1000,1000,1000
186,5.85169206346833,1.7166556800703,0.173557012248784,0.123875907249749,10000,1000,1000,1000
363,24.6839965206055,3.11520656934769,0.41683545797132,0.295081098144874,10000,1000,1000,1000
273,13.1815038576262,2.36378678643189,0.265148391248658,0.239256844762713,10000,1000,1000,1000
256,10.1692004749528,2.10447453375369,0.364802251383662,0.0107557509094477,10000,1000,1000,1000
276,11.8644717627461,2.23856874868487,0.288669884763658,0.181847896194085,10000,1000,1000,1000
234,16.8567414030201,2.8541745156466,0.0303056789562106,0.5728779531084,10000,1000,1000,1000
475,52.8804134977801,4.63014409008407,0.567192893894389,0.470503146154806,10000,1000,1000,1000
267,12.7685473614302,2.33501921720819,0.265042987838387,0.222799782408401,10000,1000,1000,1000
310,16.0659148363467,2.55621108168633,0.45002667652443,0.00469836392439902,10000,1000,1000,1000
133,4.16644137805499,1.54607775534246,0.0630244460888207,0.184675410529599,10000,1000,1000,1000
247,14.4390047717419,2.56270950150178,0.120978817669675,0.41759756533429,10000,1000,1000,1000
433,43.0370195159723,4.18634247630529,0.494459648150951,0.397702381107956,10000,1000,1000,1000
395,30.1419427903907,3.42172797262628,0.574596147565171,0.0436263254843652,10000,1000,1000,1000
504,62.9435167028354,5.12394830960944,0.586669298261404,0.446215596422553,10000,1000,1000,1000
434,48.2202590959814,4.56775348747978,0.397654122300446,0.562444657087326,10000,1000,1000,1000
129,5.43452837392839,1.75207445615608,0.00634059989824891,0.259740912169218,10000,1000,1000,1000
262,18.7483604542777,2.94370459335669,0.0625630140770227,0.487764909351245,10000,1000,1000,1000
281,15.9878758615473,2.61361379151729,0.197815930098295,0.322579891467467,10000,1000,1000,1000
238,8.82239698960506,1.9932309875662,0.291618439927697,0.135347608616576,10000,1000,1000,1000
424,34.5176851851685,3.62019780760834,0.558489407831803,0.114046281343326,10000,1000,1000,1000
329,20.7491306416025,2.89673711531336,0.339482473069802,0.276110438397154,10000,1000,1000,1000
350,27.3043023226577,3.3581838941501,0.371113535156473,0.348622201150283,10000,1000,1000,1000
291,14.3214093038583,2.43808483559997,0.320519993081689,0.243351480877027,10000,1000,1000,1000
419,35.7082057479064,3.71802498512803,0.563531562779099,0.157113197352737,10000,1000,1000,1000
248,10.5275529242104,2.16006981345639,0.289238217193633,0.141267934720963,10000,1000,1000,1000
399,32.3696658112189,3.55191839112314,0.501255530677736,0.32916150894016,10000,1000,1000,1000
385,33.3515115938069,3.71548316143043,0.359915707306936,0.44723136825487,10000,1000,1000,1000
399,34.2393781971002,3.68897512892977,0.440258319815621,0.3677446173504,10000,1000,1000,1000
358,36.186737834166,4.04884526932918,0.246039240527898,0.588329529482871,10000,1000,1000,1000
278,18.5405553984494,2.86560868394058,0.0990949217230082,0.486502036778256,10000,1000,1000,1000
214,12.0842791841713,2.41308082855544,0.0193621361162513,0.418477063905448,10000,1000,1000,1000
276,12.4011974357923,2.286111415926,0.405374433752149,0.0588723992463201,10000,1000,1000,1000
332,20.1591106507651,2.83878000590472,0.41233679051511,0.211247728345916,10000,1000,1000,1000
397,29.561220202667,3.3599892480345,0.504137264331803,0.247855299990624,10000,1000,1000,1000
385,38.5283896473997,4.11559894311419,0.3126378048677,0.583388294326141,10000,1000,1000,1000
439,40.6166201919288,3.98934048223162,0.510564635368064,0.467419500695542,10000,1000,1000,1000
403,31.9687512003769,3.51232122284986,0.499232595227659,0.207857468118891,10000,1000,1000,1000
188,6.27472280327496,1.77171143781469,0.289238518103957,0.0223490340169519,10000,1000,1000,1000
194,6.49321415035755,1.78604597996769,0.262883886974305,0.0296417880803347,10000,1000,1000,1000
365,31.4600245492404,3.64481961787721,0.372699997387826,0.530065396847203,10000,1000,1000,1000
326,27.4520501593067,3.51998648325198,0.206572808325291,0.498833968676627,10000,1000,1000,1000
253,9.87540163025445,2.08029956313712,0.36687118448317,0.0122950372751802,10000,1000,1000,1000
333,19.0075885840669,2.73698154727046,0.36942200451158,0.236837597424164,10000,1000,1000,1000
284,18.8480655695817,2.88465421649911,0.179787474637851,0.437818949343637,10000,1000,1000,1000
178,5.48241856958361,1.68120347269388,0.235701944539323,0.0102595284115523,10000,1000,1000,1000
211,9.47093688052118,2.10988269052242,0.0425881097093225,0.378915515402332,10000,1000,1000,1000
148,4.38036349082759,1.56165572987103,0.181845818879083,0.0703600424341857,10000,1000,1000,1000
425,36.9720706862287,3.77617835645627,0.553947592014447,0.133341658255085,10000,1000,1000,1000
217,8.44439871148373,1.98730509505279,0.138643658068031,0.25552321029827,10000,1000,1000,1000
231,9.86185472581421,2.11632149463091,0.270992768229917,0.21446193116717,10000,1000,1000,1000
386,30.6985745054854,3.48553502962715,0.45686103743501,0.27226478420198,10000,1000,1000,1000
176,5.29060953020032,1.65545372675742,0.167257140018046,0.102824875758961,10000,1000,1000,1000
374,26.2893689957972,3.19396978504592,0.573336612107232,0.0170417705085129,10000,1000,1000,1000
489,60.3952602590646,5.07614213197968,0.574616849748418,0.560306599549949,10000,1000,1000,1000
271,15.5998637937547,2.61308108390607,0.188807166879997,0.39022777536884,10000,1000,1000,1000
386,34.4109922529059,3.78813706995185,0.355254733096808,0.526491337968036,10000,1000,1000,1000
304,16.2220752276737,2.5807384008713,0.287667868472636,0.312647918611765,10000,1000,1000,1000
43,1.51203156415163,1.1196778910643,0.0267765762750059,0.0474512921646237,10000,1000,1000,1000
253,14.97748117669,2.60408528900142,0.11602818807587,0.428312851348892,10000,1000,1000,1000
214,7.27006189619101,1.85474387841781,0.243637786712497,0.0946523057296872,10000,1000,1000,1000
253,11.4741154664233,2.25135982133211,0.300205878401175,0.138480257475749,10000,1000,1000,1000
116,3.42146647471732,1.44395991567274,0.0512402201537043,0.170044702710584,10000,1000,1000,1000
54,1.79570375217099,1.18124839054907,0.0166371373459697,0.0736775522120297,10000,1000,1000,1000
232,10.5735311748838,2.19809205609533,0.16641487791203,0.267465054430068,10000,1000,1000,1000
218,16.6725803052016,2.90130907065268,0.0282040898222476,0.505290638934821,10000,1000,1000,1000
398,34.580503284969,3.73123190352539,0.418721294403076,0.390974009083584,10000,1000,1000,1000
400,32.3445592919655,3.55181746499695,0.470350863598287,0.33681775177829,10000,1000,1000,1000
221,9.77695099983081,2.128338831542,0.225153060816228,0.138655981980264,10000,1000,1000,1000
391,27.63020356601,3.24041969915953,0.550634127343073,0.0362479463685304,10000,1000,1000,1000
121,3.79839368534464,1.50458295969523,0.00507521163672209,0.233299639821053,10000,1000,1000,1000
183,6.5336193571735,1.80988268340445,0.185160838114098,0.167747652903199,10000,1000,1000,1000
258,16.7292270396138,2.75271279846291,0.116392437368631,0.441217442415655,10000,1000,1000,1000
293,14.8078141397905,2.47651029980637,0.261758361384273,0.291310434322804,10000,1000,1000,1000
472,57.5633774372652,4.98534309131153,0.555943945934996,0.49220278551802,10000,1000,1000,1000
452,51.32919758976,4.66814179947529,0.493374446360394,0.557486229250208,10000,1000,1000,1000
446,44.8001932135257,4.23872499152254,0.548866856843233,0.423063863581046,10000,1000,1000,1000
313,21.5834047446998,3.01753793045184,0.27671011313796,0.367950146505609,10000,1000,1000,1000
162,5.2751316251556,1.67662582406158,0.122087378567085,0.197839658288285,10000,1000,1000,1000
165,5.18498033056654,1.6595086526781,0.167749807331711,0.101843961747363,10000,1000,1000,1000
225,12.6402170307547,2.43630286168136,0.073742649005726,0.363056240044534,10000,1000,1000,1000
361,27.6332171426404,3.34633943928744,0.347627903753892,0.349025795934722,10000,1000,1000,1000
183,7.67583079788111,1.96439726398748,0.056211135070771,0.280491519207135,10000,1000,1000,1000
320,22.7467840886194,3.1133444168395,0.208673398755491,0.500340874074027,10000,1000,1000,1000
196,6.5325975054555,1.79079246148004,0.210413140710443,0.101201760303229,10000,1000,1000,1000
363,31.0407021103047,3.61729064930376,0.279941669292748,0.476588924461976,10000,1000,1000,1000
224,9.59795086496801,2.10986488425283,0.156092601176351,0.261353507498279,10000,1000,1000,1000
259,12.9672788298885,2.38508653093937,0.193260034779087,0.287649904517457,10000,1000,1000,1000
355,23.2292131948842,3.00882186571033,0.49457564977929,0.0640638533513993,10000,1000,1000,1000
390,26.7189790933109,3.1719045383611,0.580154853779823,0.110647368617356,10000,1000,1000,1000
150,4.39482427140396,1.56167036261985,0.101978579582646,0.161357542779297,10000,1000,1000,1000
452,42.3068790390304,4.03818507809849,0.589277673885226,0.304296068893746,10000,1000,1000,1000
110,3.68632046642164,1.49718977479271,0.012281241780147,0.19280803296715,10000,1000,1000,1000
177,5.31191613370403,1.65967390727069,0.268312032474205,0.0118244589306414,10000,1000,1000,1000
439,46.4994225384186,4.39873668282469,0.421308756899089,0.57849720264785,10000,1000,1000,1000
226,10.9366388658231,2.24433641705159,0.106051221722737,0.337026426382363,10000,1000,1000,1000
358,28.2784429933104,3.40799105743154,0.337168984254822,0.38622877956368,10000,1000,1000,1000
444,43.5102324577756,4.15334136312662,0.520758924912661,0.336893254565075,10000,1000,1000,1000
453,55.3858992444091,4.96164647276551,0.466289865039289,0.575238645309582,10000,1000,1000,1000
169,6.44638734756985,1.82422497801808,0.0508342910092324,0.213704432174563,10000,1000,1000,1000
405,32.8155307084756,3.56541829487447,0.524837449332699,0.0860842031892389,10000,1000,1000,1000
445,42.3600882035431,4.07040166723651,0.597479349933565,0.240037692664191,10000,1000,1000,1000
227,10.7830914230693,2.22441698030947,0.137226036563516,0.303471456561238,10000,1000,1000,1000
241,17.5535548768035,2.89325062494216,0.0722441051155329,0.481347898207605,10000,1000,1000,1000
339,26.718879506901,3.36956741493534,0.352572738658637,0.417879721708596,10000,1000,1000,1000
209,9.97648626762972,2.17840244678164,0.121161788748577,0.273442330816761,10000,1000,1000,1000
295,18.2215705281608,2.78136264518717,0.225787162128836,0.384427680121735,10000,1000,1000,1000
97,2.65531590891513,1.32685122282608,0.116138955624774,0.0284111749380827,10000,1000,1000,1000
308,17.1326924079404,2.64824897777594,0.312565380893648,0.223904364975169,10000,1000,1000,1000
285,23.6256710764869,3.35338658511233,0.090142899658531,0.580344294989482,10000,1000,1000,1000
323,18.5215975758929,2.71886895051664,0.457405300391838,0.0134856350719929,10000,1000,1000,1000
399,34.5795660945605,3.73092564265205,0.411025819508359,0.423458525212482,10000,1000,1000,1000
443,44.8767396886429,4.25607981000859,0.498480772878975,0.372759314579889,10000,1000,1000,1000
408,42.433642325504,4.27127736820973,0.401364208711311,0.547341007785872,10000,1000,1000,1000
305,17.2298680369232,2.66534465571748,0.34615350770764,0.24952319576405,10000,1000,1000,1000
362,22.8582495762568,2.96769368652852,0.516434963559732,0.0553537575993687,10000,1000,1000,1000
444,44.7138804735692,4.2557175565372,0.520511770248413,0.512311951490119,10000,1000,1000,1000
298,18.162511759804,2.77207961412656,0.249122112477198,0.353180191945285,10000,1000,1000,1000
202,6.78835060976443,1.81496767542569,0.180917807528749,0.1880524889566,10000,1000,1000,1000
436,38.5984356961244,3.85053753504004,0.55535079468973,0.343311760062352,10000,1000,1000,1000
385,31.5970028667312,3.551287696919,0.458141507953405,0.344454296166077,10000,1000,1000,1000
358,21.1069896574182,2.848921683143,0.50264310836792,0.0484338685870171,10000,1000,1000,1000
385,27.6076596302182,3.25201136903183,0.533053660998121,0.0708515765145421,10000,1000,1000,1000
313,17.4135505339861,2.65705874225472,0.35435806196183,0.185098155448213,10000,1000,1000,1000
115,3.82166863322961,1.51198093694434,0.0408755210693926,0.167164913797751,10000,1000,1000,1000
